"","ID","Date","ele","Plant","Hummingbird","Yobs"
"5543","FH106","2013-12-19",2430,"Guzmania squarrosa","Phaethornis yaruqui",0
"5544","FH106","2013-12-19",2430,"Guzmania squarrosa","Thalurania fannyi",0
"5545","FH106","2013-12-19",2430,"Guzmania squarrosa","Urosticte benjamini",0
"5546","FH1245","2016-12-13",2140,"Guzmania squarrosa","Adelomyia melanogenys",0
"5547","FH1245","2016-12-13",2140,"Guzmania squarrosa","Coeligena torquata",0
"5548","FH1245","2016-12-13",2140,"Guzmania squarrosa","Coeligena wilsoni",0
"5549","FH1245","2016-12-13",2140,"Guzmania squarrosa","Haplophaedia lugens",0
"5550","FH1245","2016-12-13",2140,"Guzmania squarrosa","Heliangelus strophianus",0
"5551","FH1245","2016-12-13",2140,"Guzmania squarrosa","Heliodoxa rubinoides",0
"5552","FH1245","2016-12-13",2140,"Guzmania squarrosa","Ocreatus underwoodii",0
"5553","FH1245","2016-12-13",2140,"Guzmania squarrosa","Phaethornis striigularis",0
"5554","FH1245","2016-12-13",2140,"Guzmania squarrosa","Phaethornis syrmatophorus",0
"5555","FH1245","2016-12-13",2140,"Guzmania squarrosa","Phaethornis yaruqui",0
"5556","FH1245","2016-12-13",2140,"Guzmania squarrosa","Thalurania fannyi",0
"5557","FH1245","2016-12-13",2140,"Guzmania squarrosa","Urosticte benjamini",0
"5558","FH1245","2016-12-14",2140,"Guzmania squarrosa","Adelomyia melanogenys",0
"5559","FH1245","2016-12-14",2140,"Guzmania squarrosa","Coeligena wilsoni",0
"5560","FH1245","2016-12-14",2140,"Guzmania squarrosa","Haplophaedia lugens",0
"5561","FH1245","2016-12-14",2140,"Guzmania squarrosa","Heliangelus strophianus",0
"5562","FH1245","2016-12-14",2140,"Guzmania squarrosa","Ocreatus underwoodii",0
"5563","FH1245","2016-12-14",2140,"Guzmania squarrosa","Phaethornis striigularis",0
"5564","FH1245","2016-12-14",2140,"Guzmania squarrosa","Phaethornis yaruqui",0
"5565","FH1245","2016-12-14",2140,"Guzmania squarrosa","Thalurania fannyi",0
"5566","FH1245","2016-12-14",2140,"Guzmania squarrosa","Urosticte benjamini",0
"5567","FH805","2013-12-19",2340,"Guzmania squarrosa","Haplophaedia lugens",0
"5568","FH805","2013-12-19",2340,"Guzmania squarrosa","Heliangelus strophianus",0
"5569","FH805","2013-12-19",2340,"Guzmania squarrosa","Heliodoxa rubinoides",0
"5570","FH805","2013-12-19",2340,"Guzmania squarrosa","Ocreatus underwoodii",0
"5571","FH805","2013-12-19",2340,"Guzmania squarrosa","Phaethornis striigularis",0
"5572","FH805","2013-12-19",2340,"Guzmania squarrosa","Phaethornis yaruqui",0
"5573","FH805","2013-12-19",2340,"Guzmania squarrosa","Thalurania fannyi",0
"5574","FH805","2013-12-19",2340,"Guzmania squarrosa","Urosticte benjamini",0
"5575","FH827","2014-11-19",2354,"Guzmania squarrosa","Coeligena torquata",0
"5576","FH827","2014-11-19",2354,"Guzmania squarrosa","Coeligena wilsoni",0
"5577","FH827","2014-11-19",2354,"Guzmania squarrosa","Haplophaedia lugens",0
"5578","FH827","2014-11-19",2354,"Guzmania squarrosa","Heliangelus strophianus",0
"5579","FH827","2014-11-19",2354,"Guzmania squarrosa","Heliodoxa rubinoides",0
"5580","FH827","2014-11-19",2354,"Guzmania squarrosa","Ocreatus underwoodii",0
"5581","FH827","2014-11-19",2354,"Guzmania squarrosa","Phaethornis striigularis",0
"5582","FH827","2014-11-19",2354,"Guzmania squarrosa","Phaethornis syrmatophorus",0
"5583","FH827","2014-11-19",2354,"Guzmania squarrosa","Phaethornis yaruqui",0
"5584","FH827","2014-11-19",2354,"Guzmania squarrosa","Thalurania fannyi",0
"5585","FH827","2014-11-19",2354,"Guzmania squarrosa","Urosticte benjamini",0
"5586",NA,"13/12/2017",2334.486084,"Guzmania squarrosa","Adelomyia melanogenys",0
"5587",NA,"13/12/2017",2334.486084,"Guzmania squarrosa","Coeligena torquata",0
"5588",NA,"13/12/2017",2334.486084,"Guzmania squarrosa","Coeligena wilsoni",0
"5589",NA,"13/12/2017",2334.486084,"Guzmania squarrosa","Haplophaedia lugens",0
"5590",NA,"13/12/2017",2334.486084,"Guzmania squarrosa","Heliangelus strophianus",0
"5591",NA,"13/12/2017",2334.486084,"Guzmania squarrosa","Heliodoxa rubinoides",0
"5592",NA,"13/12/2017",2334.486084,"Guzmania squarrosa","Ocreatus underwoodii",0
"5593",NA,"13/12/2017",2334.486084,"Guzmania squarrosa","Phaethornis striigularis",0
"5594",NA,"13/12/2017",2334.486084,"Guzmania squarrosa","Phaethornis syrmatophorus",0
"5595",NA,"13/12/2017",2334.486084,"Guzmania squarrosa","Phaethornis yaruqui",0
"5596",NA,"13/12/2017",2334.486084,"Guzmania squarrosa","Thalurania fannyi",0
"5597",NA,"13/12/2017",2334.486084,"Guzmania squarrosa","Urosticte benjamini",0
"5598",NA,"14/07/2017",2407.953613,"Guzmania squarrosa","Aglaiocercus coelestis",0
"5599",NA,"14/07/2017",2407.953613,"Guzmania squarrosa","Coeligena torquata",0
"5600",NA,"14/07/2017",2407.953613,"Guzmania squarrosa","Coeligena wilsoni",0
"5601",NA,"14/07/2017",2407.953613,"Guzmania squarrosa","Haplophaedia lugens",0
"5602",NA,"14/07/2017",2407.953613,"Guzmania squarrosa","Heliodoxa rubinoides",0
"5603",NA,"14/07/2017",2407.953613,"Guzmania squarrosa","Ocreatus underwoodii",0
"5604",NA,"14/07/2017",2407.953613,"Guzmania squarrosa","Phaethornis striigularis",0
"5605",NA,"14/07/2017",2407.953613,"Guzmania squarrosa","Phaethornis syrmatophorus",0
"5606",NA,"14/07/2017",2407.953613,"Guzmania squarrosa","Phaethornis yaruqui",0
"5607",NA,"14/07/2017",2407.953613,"Guzmania squarrosa","Thalurania fannyi",0
"5608",NA,"14/07/2017",2407.953613,"Guzmania squarrosa","Urosticte benjamini",0
"5609",NA,"14/12/2017",2334.486084,"Guzmania squarrosa","Adelomyia melanogenys",0
"5610",NA,"14/12/2017",2334.486084,"Guzmania squarrosa","Aglaiocercus coelestis",0
"5611",NA,"14/12/2017",2334.486084,"Guzmania squarrosa","Coeligena torquata",0
"5612",NA,"14/12/2017",2334.486084,"Guzmania squarrosa","Coeligena wilsoni",0
"5613",NA,"14/12/2017",2334.486084,"Guzmania squarrosa","Haplophaedia lugens",0
"5614",NA,"14/12/2017",2334.486084,"Guzmania squarrosa","Heliangelus strophianus",0
"5615",NA,"14/12/2017",2334.486084,"Guzmania squarrosa","Heliodoxa rubinoides",0
"5616",NA,"14/12/2017",2334.486084,"Guzmania squarrosa","Ocreatus underwoodii",0
"5617",NA,"14/12/2017",2334.486084,"Guzmania squarrosa","Phaethornis striigularis",0
"5618",NA,"14/12/2017",2334.486084,"Guzmania squarrosa","Phaethornis yaruqui",0
"5619",NA,"14/12/2017",2334.486084,"Guzmania squarrosa","Thalurania fannyi",0
"5620",NA,"14/12/2017",2334.486084,"Guzmania squarrosa","Urosticte benjamini",0
"5621",NA,"15/07/2017",2407.953613,"Guzmania squarrosa","Aglaiocercus coelestis",0
"5622",NA,"15/07/2017",2407.953613,"Guzmania squarrosa","Coeligena torquata",0
"5623",NA,"15/07/2017",2407.953613,"Guzmania squarrosa","Coeligena wilsoni",0
"5624",NA,"15/07/2017",2407.953613,"Guzmania squarrosa","Haplophaedia lugens",0
"5625",NA,"15/07/2017",2407.953613,"Guzmania squarrosa","Heliodoxa rubinoides",0
"5626",NA,"15/07/2017",2407.953613,"Guzmania squarrosa","Ocreatus underwoodii",0
"5627",NA,"15/07/2017",2407.953613,"Guzmania squarrosa","Phaethornis striigularis",0
"5628",NA,"15/07/2017",2407.953613,"Guzmania squarrosa","Phaethornis yaruqui",0
"5629",NA,"15/07/2017",2407.953613,"Guzmania squarrosa","Thalurania fannyi",0
"5630",NA,"15/07/2017",2407.953613,"Guzmania squarrosa","Urosticte benjamini",0
"5631",NA,"15/12/2017",2334.486084,"Guzmania squarrosa","Adelomyia melanogenys",0
"5632",NA,"15/12/2017",2334.486084,"Guzmania squarrosa","Coeligena torquata",0
"5633",NA,"15/12/2017",2334.486084,"Guzmania squarrosa","Coeligena wilsoni",0
"5634",NA,"15/12/2017",2334.486084,"Guzmania squarrosa","Haplophaedia lugens",0
"5635",NA,"15/12/2017",2334.486084,"Guzmania squarrosa","Heliangelus strophianus",0
"5636",NA,"15/12/2017",2334.486084,"Guzmania squarrosa","Heliodoxa rubinoides",0
"5637",NA,"15/12/2017",2334.486084,"Guzmania squarrosa","Ocreatus underwoodii",0
"5638",NA,"15/12/2017",2334.486084,"Guzmania squarrosa","Phaethornis striigularis",0
"5639",NA,"15/12/2017",2334.486084,"Guzmania squarrosa","Phaethornis yaruqui",0
"5640",NA,"15/12/2017",2334.486084,"Guzmania squarrosa","Thalurania fannyi",0
"5641",NA,"15/12/2017",2334.486084,"Guzmania squarrosa","Urosticte benjamini",0
"5642",NA,"16/07/2017",2407.953613,"Guzmania squarrosa","Aglaiocercus coelestis",0
"5643",NA,"16/07/2017",2407.953613,"Guzmania squarrosa","Coeligena torquata",0
"5644",NA,"16/07/2017",2407.953613,"Guzmania squarrosa","Coeligena wilsoni",0
"5645",NA,"16/07/2017",2407.953613,"Guzmania squarrosa","Haplophaedia lugens",0
"5646",NA,"16/07/2017",2407.953613,"Guzmania squarrosa","Heliodoxa rubinoides",0
"5647",NA,"16/07/2017",2407.953613,"Guzmania squarrosa","Ocreatus underwoodii",0
"5648",NA,"16/07/2017",2407.953613,"Guzmania squarrosa","Phaethornis striigularis",0
"5649",NA,"16/07/2017",2407.953613,"Guzmania squarrosa","Phaethornis yaruqui",0
"5650",NA,"16/07/2017",2407.953613,"Guzmania squarrosa","Thalurania fannyi",0
"5651",NA,"16/07/2017",2407.953613,"Guzmania squarrosa","Urosticte benjamini",0
"5652",NA,"16/12/2017",2334.486084,"Guzmania squarrosa","Adelomyia melanogenys",0
"5653",NA,"16/12/2017",2334.486084,"Guzmania squarrosa","Coeligena torquata",0
"5654",NA,"16/12/2017",2334.486084,"Guzmania squarrosa","Coeligena wilsoni",0
"5655",NA,"16/12/2017",2334.486084,"Guzmania squarrosa","Haplophaedia lugens",0
"5656",NA,"16/12/2017",2334.486084,"Guzmania squarrosa","Heliangelus strophianus",0
"5657",NA,"16/12/2017",2334.486084,"Guzmania squarrosa","Heliodoxa rubinoides",0
"5658",NA,"16/12/2017",2334.486084,"Guzmania squarrosa","Ocreatus underwoodii",0
"5659",NA,"16/12/2017",2334.486084,"Guzmania squarrosa","Phaethornis striigularis",0
"5660",NA,"16/12/2017",2334.486084,"Guzmania squarrosa","Phaethornis yaruqui",0
"5661",NA,"16/12/2017",2334.486084,"Guzmania squarrosa","Thalurania fannyi",0
"5662",NA,"16/12/2017",2334.486084,"Guzmania squarrosa","Urosticte benjamini",0
"5663",NA,"17/05/2018",2259.388184,"Guzmania squarrosa","Adelomyia melanogenys",0
"5664",NA,"17/05/2018",2259.388184,"Guzmania squarrosa","Coeligena torquata",0
"5665",NA,"17/05/2018",2259.388184,"Guzmania squarrosa","Coeligena wilsoni",0
"5666",NA,"17/05/2018",2259.388184,"Guzmania squarrosa","Haplophaedia lugens",0
"5667",NA,"17/05/2018",2259.388184,"Guzmania squarrosa","Heliangelus strophianus",0
"5668",NA,"17/05/2018",2259.388184,"Guzmania squarrosa","Heliodoxa rubinoides",0
"5669",NA,"17/05/2018",2259.388184,"Guzmania squarrosa","Ocreatus underwoodii",0
"5670",NA,"17/05/2018",2259.388184,"Guzmania squarrosa","Phaethornis striigularis",0
"5671",NA,"17/05/2018",2259.388184,"Guzmania squarrosa","Phaethornis syrmatophorus",0
"5672",NA,"17/05/2018",2259.388184,"Guzmania squarrosa","Phaethornis yaruqui",0
"5673",NA,"17/05/2018",2259.388184,"Guzmania squarrosa","Thalurania fannyi",0
"5674",NA,"17/05/2018",2259.388184,"Guzmania squarrosa","Urosticte benjamini",0
"5675",NA,"17/07/2017",2407.953613,"Guzmania squarrosa","Coeligena torquata",0
"5676",NA,"17/07/2017",2407.953613,"Guzmania squarrosa","Coeligena wilsoni",0
"5677",NA,"17/07/2017",2407.953613,"Guzmania squarrosa","Haplophaedia lugens",0
"5678",NA,"17/07/2017",2407.953613,"Guzmania squarrosa","Heliodoxa rubinoides",0
"5679",NA,"17/07/2017",2407.953613,"Guzmania squarrosa","Ocreatus underwoodii",0
"5680",NA,"17/07/2017",2407.953613,"Guzmania squarrosa","Phaethornis striigularis",0
"5681",NA,"17/07/2017",2407.953613,"Guzmania squarrosa","Phaethornis yaruqui",0
"5682",NA,"17/07/2017",2407.953613,"Guzmania squarrosa","Thalurania fannyi",0
"5683",NA,"17/07/2017",2407.953613,"Guzmania squarrosa","Urosticte benjamini",0
"5684",NA,"17/11/2017",2322.803711,"Guzmania squarrosa","Aglaiocercus coelestis",0
"5685",NA,"17/11/2017",2322.803711,"Guzmania squarrosa","Coeligena torquata",0
"5686",NA,"17/11/2017",2322.803711,"Guzmania squarrosa","Coeligena wilsoni",0
"5687",NA,"17/11/2017",2322.803711,"Guzmania squarrosa","Haplophaedia lugens",0
"5688",NA,"17/11/2017",2322.803711,"Guzmania squarrosa","Heliangelus strophianus",0
"5689",NA,"17/11/2017",2322.803711,"Guzmania squarrosa","Heliodoxa rubinoides",0
"5690",NA,"17/11/2017",2322.803711,"Guzmania squarrosa","Ocreatus underwoodii",0
"5691",NA,"17/11/2017",2322.803711,"Guzmania squarrosa","Phaethornis striigularis",0
"5692",NA,"17/11/2017",2322.803711,"Guzmania squarrosa","Phaethornis syrmatophorus",0
"5693",NA,"17/11/2017",2322.803711,"Guzmania squarrosa","Phaethornis yaruqui",0
"5694",NA,"17/11/2017",2322.803711,"Guzmania squarrosa","Thalurania fannyi",0
"5695",NA,"17/11/2017",2322.803711,"Guzmania squarrosa","Urosticte benjamini",0
"5696",NA,"18/07/2017",2407.953613,"Guzmania squarrosa","Aglaiocercus coelestis",0
"5697",NA,"18/07/2017",2407.953613,"Guzmania squarrosa","Coeligena wilsoni",0
"5698",NA,"18/07/2017",2407.953613,"Guzmania squarrosa","Haplophaedia lugens",0
"5699",NA,"18/07/2017",2407.953613,"Guzmania squarrosa","Heliodoxa rubinoides",0
"5700",NA,"18/07/2017",2407.953613,"Guzmania squarrosa","Ocreatus underwoodii",0
"5701",NA,"18/07/2017",2407.953613,"Guzmania squarrosa","Phaethornis striigularis",0
"5702",NA,"18/07/2017",2407.953613,"Guzmania squarrosa","Phaethornis yaruqui",0
"5703",NA,"18/07/2017",2407.953613,"Guzmania squarrosa","Thalurania fannyi",0
"5704",NA,"18/07/2017",2407.953613,"Guzmania squarrosa","Urosticte benjamini",0
"5705",NA,"18/11/2017",2322.803711,"Guzmania squarrosa","Aglaiocercus coelestis",0
"5706",NA,"18/11/2017",2322.803711,"Guzmania squarrosa","Coeligena torquata",0
"5707",NA,"18/11/2017",2322.803711,"Guzmania squarrosa","Coeligena wilsoni",0
"5708",NA,"18/11/2017",2322.803711,"Guzmania squarrosa","Haplophaedia lugens",0
"5709",NA,"18/11/2017",2322.803711,"Guzmania squarrosa","Heliangelus strophianus",0
"5710",NA,"18/11/2017",2322.803711,"Guzmania squarrosa","Heliodoxa rubinoides",0
"5711",NA,"18/11/2017",2322.803711,"Guzmania squarrosa","Ocreatus underwoodii",0
"5712",NA,"18/11/2017",2322.803711,"Guzmania squarrosa","Phaethornis striigularis",0
"5713",NA,"18/11/2017",2322.803711,"Guzmania squarrosa","Phaethornis yaruqui",0
"5714",NA,"18/11/2017",2322.803711,"Guzmania squarrosa","Thalurania fannyi",0
"5715",NA,"18/11/2017",2322.803711,"Guzmania squarrosa","Urosticte benjamini",0
"5716",NA,"19/11/2017",2322.803711,"Guzmania squarrosa","Aglaiocercus coelestis",0
"5717",NA,"19/11/2017",2322.803711,"Guzmania squarrosa","Coeligena wilsoni",0
"5718",NA,"19/11/2017",2322.803711,"Guzmania squarrosa","Haplophaedia lugens",0
"5719",NA,"19/11/2017",2322.803711,"Guzmania squarrosa","Heliangelus strophianus",0
"5720",NA,"19/11/2017",2322.803711,"Guzmania squarrosa","Heliodoxa rubinoides",0
"5721",NA,"19/11/2017",2322.803711,"Guzmania squarrosa","Ocreatus underwoodii",0
"5722",NA,"19/11/2017",2322.803711,"Guzmania squarrosa","Phaethornis striigularis",0
"5723",NA,"19/11/2017",2322.803711,"Guzmania squarrosa","Phaethornis yaruqui",0
"5724",NA,"19/11/2017",2322.803711,"Guzmania squarrosa","Thalurania fannyi",0
"5725",NA,"19/11/2017",2322.803711,"Guzmania squarrosa","Urosticte benjamini",0
"5726",NA,"20/11/2017",2322.803711,"Guzmania squarrosa","Aglaiocercus coelestis",0
"5727",NA,"20/11/2017",2322.803711,"Guzmania squarrosa","Coeligena wilsoni",0
"5728",NA,"20/11/2017",2322.803711,"Guzmania squarrosa","Haplophaedia lugens",0
"5729",NA,"20/11/2017",2322.803711,"Guzmania squarrosa","Heliangelus strophianus",0
"5730",NA,"20/11/2017",2322.803711,"Guzmania squarrosa","Heliodoxa rubinoides",0
"5731",NA,"20/11/2017",2322.803711,"Guzmania squarrosa","Ocreatus underwoodii",0
"5732",NA,"20/11/2017",2322.803711,"Guzmania squarrosa","Phaethornis striigularis",0
"5733",NA,"20/11/2017",2322.803711,"Guzmania squarrosa","Phaethornis syrmatophorus",0
"5734",NA,"20/11/2017",2322.803711,"Guzmania squarrosa","Phaethornis yaruqui",0
"5735",NA,"20/11/2017",2322.803711,"Guzmania squarrosa","Thalurania fannyi",0
"5736",NA,"20/11/2017",2322.803711,"Guzmania squarrosa","Urosticte benjamini",0
"5737","FH1238","2016-08-08",1940,"Heliconia burleana","Adelomyia melanogenys",0
"5738","FH1238","2016-08-08",1940,"Heliconia burleana","Coeligena torquata",0
"5739","FH1238","2016-08-08",1940,"Heliconia burleana","Coeligena wilsoni",0
"5740","FH1238","2016-08-08",1940,"Heliconia burleana","Haplophaedia lugens",0
"5741","FH1238","2016-08-08",1940,"Heliconia burleana","Heliangelus strophianus",0
"5742","FH1238","2016-08-08",1940,"Heliconia burleana","Heliodoxa rubinoides",0
"5743","FH1238","2016-08-08",1940,"Heliconia burleana","Ocreatus underwoodii",0
"5744","FH1238","2016-08-08",1940,"Heliconia burleana","Phaethornis striigularis",0
"5745","FH1238","2016-08-08",1940,"Heliconia burleana","Phaethornis syrmatophorus",0
"5746","FH1238","2016-08-08",1940,"Heliconia burleana","Phaethornis yaruqui",0
"5747","FH1238","2016-08-08",1940,"Heliconia burleana","Thalurania fannyi",0
"5748","FH1238","2016-08-08",1940,"Heliconia burleana","Urosticte benjamini",0
"5749","FL026","2013-06-15",2020,"Heliconia burleana","Adelomyia melanogenys",0
"5750","FL026","2013-06-15",2020,"Heliconia burleana","Aglaiocercus coelestis",0
"5751","FL026","2013-06-15",2020,"Heliconia burleana","Coeligena torquata",0
"5752","FL026","2013-06-15",2020,"Heliconia burleana","Haplophaedia lugens",0
"5753","FL026","2013-06-15",2020,"Heliconia burleana","Heliangelus strophianus",0
"5754","FL026","2013-06-15",2020,"Heliconia burleana","Heliodoxa rubinoides",0
"5755","FL026","2013-06-15",2020,"Heliconia burleana","Ocreatus underwoodii",0
"5756","FL026","2013-06-15",2020,"Heliconia burleana","Phaethornis striigularis",0
"5757","FL026","2013-06-15",2020,"Heliconia burleana","Phaethornis yaruqui",0
"5758","FL026","2013-06-15",2020,"Heliconia burleana","Thalurania fannyi",0
"5759","FL026","2013-06-15",2020,"Heliconia burleana","Urosticte benjamini",0
"5760","FL026","2013-06-16",2020,"Heliconia burleana","Adelomyia melanogenys",0
"5761","FL026","2013-06-16",2020,"Heliconia burleana","Aglaiocercus coelestis",0
"5762","FL026","2013-06-16",2020,"Heliconia burleana","Coeligena torquata",0
"5763","FL026","2013-06-16",2020,"Heliconia burleana","Coeligena wilsoni",0
"5764","FL026","2013-06-16",2020,"Heliconia burleana","Haplophaedia lugens",0
"5765","FL026","2013-06-16",2020,"Heliconia burleana","Heliangelus strophianus",0
"5766","FL026","2013-06-16",2020,"Heliconia burleana","Heliodoxa rubinoides",0
"5767","FL026","2013-06-16",2020,"Heliconia burleana","Ocreatus underwoodii",0
"5768","FL026","2013-06-16",2020,"Heliconia burleana","Phaethornis striigularis",0
"5769","FL026","2013-06-16",2020,"Heliconia burleana","Phaethornis yaruqui",0
"5770","FL026","2013-06-16",2020,"Heliconia burleana","Thalurania fannyi",0
"5771","FL026","2013-06-16",2020,"Heliconia burleana","Urosticte benjamini",0
"5772","FL054","2013-07-06",1500,"Heliconia burleana","Adelomyia melanogenys",0
"5773","FL054","2013-07-06",1500,"Heliconia burleana","Aglaiocercus coelestis",0
"5774","FL054","2013-07-06",1500,"Heliconia burleana","Coeligena torquata",0
"5775","FL054","2013-07-06",1500,"Heliconia burleana","Coeligena wilsoni",0
"5776","FL054","2013-07-06",1500,"Heliconia burleana","Haplophaedia lugens",0
"5777","FL054","2013-07-06",1500,"Heliconia burleana","Heliangelus strophianus",0
"5778","FL054","2013-07-06",1500,"Heliconia burleana","Heliodoxa rubinoides",0
"5779","FL054","2013-07-06",1500,"Heliconia burleana","Ocreatus underwoodii",0
"5780","FL054","2013-07-06",1500,"Heliconia burleana","Phaethornis striigularis",0
"5781","FL054","2013-07-06",1500,"Heliconia burleana","Phaethornis yaruqui",0
"5782","FL054","2013-07-06",1500,"Heliconia burleana","Thalurania fannyi",0
"5783","FL054","2013-07-06",1500,"Heliconia burleana","Urosticte benjamini",0
"5784",NA,"14/07/2017",1932.235718,"Heliconia burleana","Adelomyia melanogenys",0
"5785",NA,"14/07/2017",1932.235718,"Heliconia burleana","Aglaiocercus coelestis",0
"5786",NA,"14/07/2017",1932.235718,"Heliconia burleana","Coeligena torquata",0
"5787",NA,"14/07/2017",1932.235718,"Heliconia burleana","Haplophaedia lugens",0
"5788",NA,"14/07/2017",1932.235718,"Heliconia burleana","Heliangelus strophianus",0
"5789",NA,"14/07/2017",1932.235718,"Heliconia burleana","Heliodoxa rubinoides",0
"5790",NA,"14/07/2017",1932.235718,"Heliconia burleana","Ocreatus underwoodii",0
"5791",NA,"14/07/2017",1932.235718,"Heliconia burleana","Phaethornis striigularis",0
"5792",NA,"14/07/2017",1932.235718,"Heliconia burleana","Phaethornis syrmatophorus",0
"5793",NA,"14/07/2017",1932.235718,"Heliconia burleana","Phaethornis yaruqui",0
"5794",NA,"14/07/2017",1932.235718,"Heliconia burleana","Thalurania fannyi",0
"5795",NA,"14/07/2017",1932.235718,"Heliconia burleana","Urosticte benjamini",0
"5796",NA,"15/07/2017",1932.235718,"Heliconia burleana","Adelomyia melanogenys",0
"5797",NA,"15/07/2017",1932.235718,"Heliconia burleana","Coeligena torquata",0
"5798",NA,"15/07/2017",1932.235718,"Heliconia burleana","Haplophaedia lugens",0
